report_id,employee_id,designation,manager,resolution_minutes,resolution_sla_pass,resolution_category
AXA-20201224-5245-CBS,222,Operator,Seun,309.72,failed,Critical
AXA-20201211-5247-C95,213,Operator,Kerry,340.73,failed,Critical
AXA-20201218-5248-WiFi3,216,Operator,Wale,210.68,failed,Critical
AXA-20201203-5253-MCON,202,Operator,Victor,284.62,failed,Critical
AXA-20201207-5255-WiFi3,226,Operator,Seun,241.57,failed,Critical
AXA-20201224-5256-C95,214,Operator,Kerry,333.62,failed,Critical
AXA-20201223-5257-HSE,202,Operator,Victor,265.8,failed,Critical
AXA-20201228-5258-WiFi11,205,Operator,Victor,334.6,failed,Critical
AXA-20201223-5259-MCON,207,Operator,Victor,243.68,failed,Critical
AXA-20201226-5260-WiFi5,226,Operator,Seun,318.05,failed,Critical
AXA-20201219-5262-HSE,209,Operator,Kerry,281.68,failed,Critical
AXA-20201211-5264-WiFi6,208,Operator,Kerry,276.23,failed,Critical
AXA-20201224-5265-MAC,204,Operator,Victor,219.7,failed,Critical
AXA-20201219-5269-MCON,209,Operator,Kerry,338.48,failed,Critical
AXA-20201220-5274-WiFi10,211,Operator,Kerry,343.43,failed,Critical
AXA-20201222-5276-WiFi7,214,Operator,Kerry,317.67,failed,Critical
AXA-20201213-5277-WLESS,204,Operator,Victor,300.5,failed,Critical
AXA-20201204-5279-WiFi8,226,Operator,Seun,223.27,failed,Critical
AXA-20201207-5281-HSE,228,Operator,Seun,283.2,failed,Critical
AXA-20201215-5286-WiFi7,205,Operator,Victor,261.48,failed,Critical
AXA-20201201-5289-WiFi7,206,Operator,Victor,332.48,failed,Critical
AXA-20201226-5292-WiFi3,201,Operator,Victor,338.23,failed,Critical
AXA-20201217-5297-WiFi6,210,Operator,Kerry,193.72,failed,Critical
AXA-20201209-5300-MAC,218,Operator,Wale,308.28,failed,Critical
AXA-20201210-5301-WiFi8,201,Operator,Victor,315.32,failed,Critical
AXA-20201215-5302-MAC,215,Operator,Wale,199.35,failed,Critical
AXA-20201220-5307-C95,205,Operator,Victor,318.18,failed,Critical
AXA-20201207-5308-WiFi8,208,Operator,Kerry,252.28,failed,Critical
AXA-20201227-5311-WiFi11,223,Operator,Seun,300.8,failed,Critical
AXA-20201201-5314-WLESS,209,Operator,Kerry,281.57,failed,Critical
AXA-20201206-5317-HSE,217,Operator,Wale,255.33,failed,Critical
AXA-20201225-5318-EVOICE,201,Operator,Victor,205.8,failed,Critical
AXA-20201207-5319-WLESS,228,Operator,Seun,333.48,failed,Critical
AXA-20201212-5320-ICS,202,Operator,Victor,266.58,failed,Critical
AXA-20201223-5324-C100,202,Operator,Victor,246.67,failed,Critical
AXA-20201218-5326-C100,207,Operator,Victor,331.18,failed,Critical
AXA-20201209-5328-WLESS,206,Operator,Victor,259.4,failed,Critical
AXA-20201220-5330-ICS,211,Operator,Kerry,181.22,failed,Critical
AXA-20201223-5335-HSE,228,Operator,Seun,345.58,failed,Critical
AXA-20201225-5342-WLESS,209,Operator,Kerry,215.48,failed,Critical
AXA-20201227-5343-EVOICE,205,Operator,Victor,195.18,failed,Critical
AXA-20201206-5346-WiFi9,209,Operator,Kerry,343.08,failed,Critical
AXA-20201210-5349-ICS,204,Operator,Victor,258.42,failed,Critical
AXA-20201206-5350-CBS,205,Operator,Victor,219.78,failed,Critical
AXA-20201227-5353-MCON,206,Operator,Victor,341.05,failed,Critical
AXA-20201205-5357-WiFi11,222,Operator,Seun,330.52,failed,Critical
AXA-20201226-5358-WiFi7,207,Operator,Victor,263.33,failed,Critical
AXA-20201227-5359-WiFi11,205,Operator,Victor,285.53,failed,Critical
AXA-20201207-5360-WiFi9,228,Operator,Seun,252.6,failed,Critical
AXA-20201215-5362-WiFi11,212,Operator,Kerry,224.52,failed,Critical
AXA-20201210-5363-WiFi3,207,Operator,Victor,183.05,failed,Critical
AXA-20201220-5368-HSE,206,Operator,Victor,212.15,failed,Critical
AXA-20201218-5369-WiFi7,228,Operator,Seun,210.05,failed,Critical
AXA-20201217-5372-C95,207,Operator,Victor,180.35,failed,Critical
AXA-20201220-5373-WiFi4,208,Operator,Kerry,209.68,failed,Critical
AXA-20201224-5379-WiFi9,227,Operator,Seun,251.47,failed,Critical
AXA-20201212-5380-VOICE,205,Operator,Victor,200.05,failed,Critical
AXA-20201207-5381-C95,203,Operator,Victor,258.77,failed,Critical
AXA-20201205-5382-WiFi11,207,Operator,Victor,307.15,failed,Critical
AXA-20201207-5383-C100,221,Operator,Wale,242.73,failed,Critical
AXA-20201210-5386-WiFi3,203,Operator,Victor,279.75,failed,Critical
AXA-20201205-5387-WiFi5,205,Operator,Victor,283.3,failed,Critical
AXA-20201226-5389-WiFi10,204,Operator,Victor,223.13,failed,Critical
AXA-20201219-5390-WiFi9,202,Operator,Victor,251.62,failed,Critical
AXA-20201208-5393-WiFi5,219,Operator,Wale,329.62,failed,Critical
AXA-20201225-5399-MCON,205,Operator,Victor,280.73,failed,Critical
AXA-20201219-5400-WiFi8,212,Operator,Kerry,320.13,failed,Critical
AXA-20201220-5401-HSE,205,Operator,Victor,274.22,failed,Critical
AXA-20201202-5402-MCON,206,Operator,Victor,336.7,failed,Critical
AXA-20201203-5403-C100,222,Operator,Seun,253.17,failed,Critical
AXA-20201220-5404-WiFi11,214,Operator,Kerry,189.27,failed,Critical
AXA-20201216-5406-WiFi3,212,Operator,Kerry,345.68,failed,Critical
AXA-20201222-5408-HSE,207,Operator,Victor,206.18,failed,Critical
AXA-20201220-5411-MAC,202,Operator,Victor,254.72,failed,Critical
AXA-20201209-5412-WiFi11,206,Operator,Victor,338.32,failed,Critical
AXA-20201207-5413-WLESS,209,Operator,Kerry,254.72,failed,Critical
AXA-20201218-5414-WiFi9,201,Operator,Victor,312.67,failed,Critical
AXA-20201208-5416-WiFi11,211,Operator,Kerry,275.52,failed,Critical
AXA-20201210-5418-WiFi5,221,Operator,Wale,250.68,failed,Critical
AXA-20201206-5419-WiFi8,213,Operator,Kerry,269.42,failed,Critical
AXA-20201204-5421-VOICE,203,Operator,Victor,276.4,failed,Critical
AXA-20201203-5423-CBS,207,Operator,Victor,342.53,failed,Critical
AXA-20201221-5426-ICS,214,Operator,Kerry,209.73,failed,Critical
AXA-20201226-5428-WiFi10,205,Operator,Victor,195.03,failed,Critical
AXA-20201220-5429-ICS,219,Operator,Wale,245.28,failed,Critical
AXA-20201219-5432-WiFi8,212,Operator,Kerry,330.35,failed,Critical
AXA-20201218-5433-WLESS,212,Operator,Kerry,334.78,failed,Critical
AXA-20201222-5434-WiFi10,222,Operator,Seun,267.57,failed,Critical
AXA-20201204-5435-WiFi11,209,Operator,Kerry,257.7,failed,Critical
AXA-20201207-5438-WiFi5,207,Operator,Victor,305.72,failed,Critical
AXA-20201216-5439-MAC,204,Operator,Victor,220.5,failed,Critical
AXA-20201227-5440-ICS,202,Operator,Victor,180.78,failed,Critical
AXA-20201202-5441-WiFi8,208,Operator,Kerry,319.78,failed,Critical
AXA-20201211-5445-WLESS,207,Operator,Victor,319.13,failed,Critical
AXA-20201205-5447-WiFi3,202,Operator,Victor,312.28,failed,Critical
AXA-20201203-5449-WLESS,226,Operator,Seun,280.78,failed,Critical
AXA-20201225-5452-MCON,224,Operator,Seun,225.73,failed,Critical
AXA-20201202-5453-CBS,206,Operator,Victor,247.65,failed,Critical
AXA-20201201-5456-WLESS,213,Operator,Kerry,325.5,failed,Critical
AXA-20201226-5458-MCON,207,Operator,Victor,214.25,failed,Critical
AXA-20201207-5464-C95,205,Operator,Victor,248.62,failed,Critical
AXA-20201208-5469-WiFi11,202,Operator,Victor,250.23,failed,Critical
AXA-20201208-5472-C100,207,Operator,Victor,243.05,failed,Critical
AXA-20201227-5476-WiFi4,208,Operator,Kerry,311.07,failed,Critical
AXA-20201226-5480-WiFi11,226,Operator,Seun,253.2,failed,Critical
AXA-20201209-5481-WiFi9,216,Operator,Wale,180.03,failed,Critical
AXA-20201226-5482-MAC,203,Operator,Victor,284.8,failed,Critical
AXA-20201212-5484-MAC,201,Operator,Victor,183.62,failed,Critical
AXA-20201226-5485-EVOICE,201,Operator,Victor,323.5,failed,Critical
AXA-20201224-5486-HSE,203,Operator,Victor,317.67,failed,Critical
AXA-20201207-5488-WiFi8,204,Operator,Victor,309.32,failed,Critical
AXA-20201222-5490-WiFi3,202,Operator,Victor,197.32,failed,Critical
AXA-20201207-5491-WLESS,205,Operator,Victor,217.2,failed,Critical
AXA-20201211-5495-WiFi9,206,Operator,Victor,328.53,failed,Critical
AXA-20201219-5497-WLESS,218,Operator,Wale,285.52,failed,Critical
AXA-20201205-5498-ICS,213,Operator,Kerry,215.8,failed,Critical
AXA-20201203-5502-MAC,212,Operator,Kerry,184.2,failed,Critical
AXA-20201223-5503-WiFi5,220,Operator,Wale,206.43,failed,Critical
AXA-20201214-5504-WiFi3,203,Operator,Victor,279.7,failed,Critical
AXA-20201220-5505-MCON,227,Operator,Seun,215.12,failed,Critical
AXA-20201212-5506-HSE,202,Operator,Victor,271.55,failed,Critical
AXA-20201207-5508-WiFi7,203,Operator,Victor,195.33,failed,Critical
AXA-20201201-5514-CBS,213,Operator,Kerry,304.68,failed,Critical
AXA-20201220-5516-WiFi9,214,Operator,Kerry,205.47,failed,Critical
AXA-20201208-5519-ICS,228,Operator,Seun,319.63,failed,Critical
AXA-20201207-5521-WLESS,204,Operator,Victor,259.25,failed,Critical
AXA-20201203-5523-WLESS,209,Operator,Kerry,275.6,failed,Critical
AXA-20201217-5524-VOICE,201,Operator,Victor,283.6,failed,Critical
AXA-20201204-5527-WiFi3,208,Operator,Kerry,310.32,failed,Critical
AXA-20201211-5528-WiFi11,212,Operator,Kerry,266.2,failed,Critical
AXA-20201225-5530-WiFi7,203,Operator,Victor,345.68,failed,Critical
AXA-20201211-5539-MAC,211,Operator,Kerry,305.28,failed,Critical
AXA-20201209-5541-WiFi4,210,Operator,Kerry,191.2,failed,Critical
AXA-20201227-5542-EVOICE,228,Operator,Seun,311.62,failed,Critical
AXA-20201217-5543-WiFi7,205,Operator,Victor,252.78,failed,Critical
AXA-20201206-5544-WiFi7,210,Operator,Kerry,279.68,failed,Critical
AXA-20201214-5545-WiFi8,212,Operator,Kerry,261.62,failed,Critical
AXA-20201214-5549-WiFi5,202,Operator,Victor,308.4,failed,Critical
AXA-20201206-5550-WiFi6,214,Operator,Kerry,213.25,failed,Critical
AXA-20201221-5552-WLESS,209,Operator,Kerry,267.05,failed,Critical
AXA-20201227-5556-WiFi10,203,Operator,Victor,222.35,failed,Critical
AXA-20201218-5559-WiFi6,225,Operator,Seun,199.13,failed,Critical
AXA-20201228-5560-WiFi3,204,Operator,Victor,255.17,failed,Critical
AXA-20201225-5562-WLESS,223,Operator,Seun,203.45,failed,Critical
AXA-20201205-5564-WiFi4,211,Operator,Kerry,191.78,failed,Critical
AXA-20201206-5566-ICS,222,Operator,Seun,219.15,failed,Critical
AXA-20201204-5568-EVOICE,216,Operator,Wale,180.73,failed,Critical
AXA-20201215-5569-WiFi10,212,Operator,Kerry,190.12,failed,Critical
AXA-20201216-5572-WiFi10,205,Operator,Victor,244.3,failed,Critical
AXA-20201206-5574-C100,221,Operator,Wale,196.3,failed,Critical
AXA-20201217-5575-WiFi11,202,Operator,Victor,266.73,failed,Critical
AXA-20201213-5577-WiFi11,228,Operator,Seun,312.27,failed,Critical
AXA-20201226-5578-WiFi9,206,Operator,Victor,329.28,failed,Critical
AXA-20201204-5581-WLESS,202,Operator,Victor,324.67,failed,Critical
AXA-20201217-5582-WiFi6,205,Operator,Victor,265.07,failed,Critical
AXA-20201223-5584-WLESS,223,Operator,Seun,300.17,failed,Critical
AXA-20201204-5585-WiFi11,214,Operator,Kerry,266.52,failed,Critical
AXA-20201209-5586-WiFi5,221,Operator,Wale,272.4,failed,Critical
AXA-20201218-5587-HSE,207,Operator,Victor,315.52,failed,Critical
AXA-20201225-5588-CBS,213,Operator,Kerry,328.37,failed,Critical
AXA-20201201-5590-HSE,211,Operator,Kerry,246.75,failed,Critical
AXA-20201219-5592-WiFi11,203,Operator,Victor,258.17,failed,Critical
AXA-20201212-5593-WLESS,206,Operator,Victor,274.45,failed,Critical
AXA-20201224-5594-ICS,208,Operator,Kerry,310.43,failed,Critical
AXA-20201226-5596-C100,201,Operator,Victor,317.05,failed,Critical
AXA-20201209-5597-ICS,228,Operator,Seun,255.62,failed,Critical
AXA-20201211-5601-EVOICE,206,Operator,Victor,185.23,failed,Critical
AXA-20201218-5604-WLESS,220,Operator,Wale,181.08,failed,Critical
AXA-20201223-5607-CBS,211,Operator,Kerry,180.3,failed,Critical
AXA-20201210-5609-MAC,228,Operator,Seun,183.12,failed,Critical
AXA-20201216-5613-WiFi8,223,Operator,Seun,314.12,failed,Critical
AXA-20201222-5615-WiFi4,213,Operator,Kerry,195.73,failed,Critical
AXA-20201203-5618-WiFi9,218,Operator,Wale,200.58,failed,Critical
AXA-20201226-5628-WLESS,218,Operator,Wale,251.68,failed,Critical
AXA-20201220-5629-ICS,220,Operator,Wale,305.8,failed,Critical
AXA-20201224-5630-MCON,211,Operator,Kerry,181.77,failed,Critical
AXA-20201219-5635-WiFi7,218,Operator,Wale,212.45,failed,Critical
AXA-20201223-5641-WiFi9,204,Operator,Victor,337.25,failed,Critical
AXA-20201202-5643-MAC,202,Operator,Victor,277.53,failed,Critical
AXA-20201223-5645-WiFi7,215,Operator,Wale,218.12,failed,Critical
AXA-20201215-5647-WLESS,201,Operator,Victor,300.03,failed,Critical
AXA-20201222-5649-VOICE,218,Operator,Wale,316.57,failed,Critical
AXA-20201201-5650-WLESS,219,Operator,Wale,217.55,failed,Critical
AXA-20201228-5652-WiFi6,209,Operator,Kerry,313.3,failed,Critical
AXA-20201202-5653-C95,207,Operator,Victor,217.67,failed,Critical
AXA-20201218-5655-C95,203,Operator,Victor,324.73,failed,Critical
AXA-20201205-5656-WiFi11,206,Operator,Victor,276.05,failed,Critical
AXA-20201202-5660-MCON,207,Operator,Victor,331.05,failed,Critical
AXA-20201207-5663-WLESS,228,Operator,Seun,224.32,failed,Critical
AXA-20201218-5666-MCON,201,Operator,Victor,315.67,failed,Critical
AXA-20201207-5667-WiFi6,203,Operator,Victor,181.68,failed,Critical
AXA-20201210-5671-WLESS,211,Operator,Kerry,303.55,failed,Critical
AXA-20201224-5672-EVOICE,202,Operator,Victor,257.1,failed,Critical
AXA-20201217-5675-MAC,210,Operator,Kerry,186.08,failed,Critical
AXA-20201214-5677-ICS,208,Operator,Kerry,278.12,failed,Critical
AXA-20201202-5678-MCON,222,Operator,Seun,267.35,failed,Critical
AXA-20201205-5683-MCON,207,Operator,Victor,263.5,failed,Critical
AXA-20201219-5684-WiFi4,202,Operator,Victor,190.43,failed,Critical
AXA-20201215-5685-MAC,201,Operator,Victor,246.55,failed,Critical
AXA-20201224-5686-MAC,228,Operator,Seun,252.07,failed,Critical
AXA-20201211-5687-WiFi7,207,Operator,Victor,202.77,failed,Critical
AXA-20201212-5693-WLESS,214,Operator,Kerry,198.57,failed,Critical
AXA-20201228-5696-WiFi5,203,Operator,Victor,202.2,failed,Critical
AXA-20201213-5697-HSE,219,Operator,Wale,183.27,failed,Critical
AXA-20201212-5699-WiFi6,207,Operator,Victor,224.12,failed,Critical
AXA-20201228-5702-MAC,201,Operator,Victor,206.7,failed,Critical
AXA-20201210-5703-VOICE,205,Operator,Victor,301.3,failed,Critical
AXA-20201204-5705-WiFi6,205,Operator,Victor,262.52,failed,Critical
AXA-20201215-5706-HSE,207,Operator,Victor,185.27,failed,Critical
AXA-20201217-5711-EVOICE,207,Operator,Victor,273.07,failed,Critical
AXA-20201215-5714-WiFi4,210,Operator,Kerry,312.53,failed,Critical
AXA-20201221-5716-CBS,207,Operator,Victor,277.63,failed,Critical
AXA-20201211-5724-MCON,202,Operator,Victor,208.35,failed,Critical
AXA-20201217-5728-CBS,202,Operator,Victor,282.45,failed,Critical
AXA-20201206-5729-CBS,208,Operator,Kerry,249.57,failed,Critical
AXA-20201220-5733-EVOICE,203,Operator,Victor,271.35,failed,Critical
AXA-20201203-5734-WLESS,206,Operator,Victor,221.68,failed,Critical
AXA-20201203-5737-WiFi9,211,Operator,Kerry,245.27,failed,Critical
AXA-20201201-5738-WLESS,202,Operator,Victor,187.05,failed,Critical
AXA-20201203-5740-WLESS,205,Operator,Victor,257.13,failed,Critical
AXA-20201208-5742-WLESS,211,Operator,Kerry,312.32,failed,Critical
AXA-20201223-5745-ICS,218,Operator,Wale,255.15,failed,Critical
AXA-20201202-5746-WiFi6,220,Operator,Wale,272.63,failed,Critical
AXA-20201213-5747-WiFi10,202,Operator,Victor,343.3,failed,Critical
AXA-20201202-5748-MCON,214,Operator,Kerry,225.37,failed,Critical
AXA-20201219-5750-CBS,224,Operator,Seun,194.15,failed,Critical
AXA-20201207-5752-C95,203,Operator,Victor,309.13,failed,Critical
AXA-20201211-5753-HSE,202,Operator,Victor,205.7,failed,Critical
AXA-20201220-5754-MCON,203,Operator,Victor,335.42,failed,Critical
AXA-20201223-5758-WiFi10,201,Operator,Victor,249.27,failed,Critical
AXA-20201204-5760-WiFi10,209,Operator,Kerry,313.43,failed,Critical
AXA-20201206-5761-VOICE,205,Operator,Victor,213.35,failed,Critical
AXA-20201213-5765-VOICE,207,Operator,Victor,258.28,failed,Critical
AXA-20201219-5766-MCON,201,Operator,Victor,334.13,failed,Critical
AXA-20201227-5767-WiFi4,224,Operator,Seun,330.23,failed,Critical
AXA-20201208-5772-WiFi7,206,Operator,Victor,197.08,failed,Critical
AXA-20201211-5773-HSE,206,Operator,Victor,329.3,failed,Critical
AXA-20201206-5774-WiFi9,211,Operator,Kerry,285.57,failed,Critical
AXA-20201215-5777-WiFi9,221,Operator,Wale,196.73,failed,Critical
AXA-20201201-5778-WiFi11,211,Operator,Kerry,211.7,failed,Critical
AXA-20201224-5782-CBS,226,Operator,Seun,300.28,failed,Critical
AXA-20201202-5785-WiFi6,201,Operator,Victor,223.48,failed,Critical
AXA-20201218-5786-WiFi5,211,Operator,Kerry,212.6,failed,Critical
AXA-20201203-5787-HSE,205,Operator,Victor,201.5,failed,Critical
AXA-20201212-5790-WiFi8,210,Operator,Kerry,341.32,failed,Critical
AXA-20201220-5791-MCON,206,Operator,Victor,256.17,failed,Critical
AXA-20201228-5794-HSE,210,Operator,Kerry,304.52,failed,Critical
AXA-20201218-5795-C95,220,Operator,Wale,300.67,failed,Critical
AXA-20201212-5797-WiFi5,223,Operator,Seun,181.03,failed,Critical
AXA-20201227-5802-WiFi4,212,Operator,Kerry,255.1,failed,Critical
AXA-20201215-5806-WiFi8,216,Operator,Wale,201.67,failed,Critical
AXA-20201213-5807-WiFi11,220,Operator,Wale,198.68,failed,Critical
AXA-20201203-5810-MCON,209,Operator,Kerry,181.8,failed,Critical
AXA-20201204-5811-EVOICE,213,Operator,Kerry,250.52,failed,Critical
AXA-20201215-5813-WiFi6,207,Operator,Victor,242.68,failed,Critical
AXA-20201208-5816-WiFi9,205,Operator,Victor,254.1,failed,Critical
AXA-20201224-5820-WiFi9,211,Operator,Kerry,330.32,failed,Critical
AXA-20201217-5824-C95,203,Operator,Victor,312.15,failed,Critical
AXA-20201213-5828-WLESS,226,Operator,Seun,276.33,failed,Critical
AXA-20201204-5833-WiFi8,206,Operator,Victor,184.68,failed,Critical
AXA-20201204-5836-CBS,214,Operator,Kerry,198.65,failed,Critical
AXA-20201207-5837-WiFi7,201,Operator,Victor,261.75,failed,Critical
AXA-20201215-5840-WiFi6,201,Operator,Victor,219.27,failed,Critical
AXA-20201205-5841-ICS,203,Operator,Victor,271.72,failed,Critical
AXA-20201207-5842-WiFi4,205,Operator,Victor,336.48,failed,Critical
AXA-20201215-5844-C95,204,Operator,Victor,208.77,failed,Critical
AXA-20201228-5848-WiFi10,204,Operator,Victor,207.05,failed,Critical
AXA-20201220-5849-WiFi5,209,Operator,Kerry,214.13,failed,Critical
AXA-20201216-5850-HSE,207,Operator,Victor,344.73,failed,Critical
AXA-20201226-5851-WiFi10,222,Operator,Seun,254.3,failed,Critical
AXA-20201215-5853-MAC,206,Operator,Victor,247.27,failed,Critical
AXA-20201227-5854-ICS,212,Operator,Kerry,184.42,failed,Critical
AXA-20201215-5860-VOICE,201,Operator,Victor,213.05,failed,Critical
AXA-20201210-5863-WLESS,227,Operator,Seun,328.4,failed,Critical
AXA-20201220-5873-WiFi11,206,Operator,Victor,197.73,failed,Critical
AXA-20201202-5874-ICS,222,Operator,Seun,303.37,failed,Critical
AXA-20201221-5877-WiFi9,224,Operator,Seun,259.38,failed,Critical
AXA-20201224-5881-MAC,219,Operator,Wale,341.67,failed,Critical
AXA-20201217-5882-WLESS,228,Operator,Seun,195.77,failed,Critical
AXA-20201211-5883-WiFi5,213,Operator,Kerry,220.08,failed,Critical
AXA-20201204-5885-MAC,209,Operator,Kerry,184.37,failed,Critical
AXA-20201226-5886-WiFi4,228,Operator,Seun,219.68,failed,Critical
AXA-20201206-5893-WLESS,203,Operator,Victor,181.57,failed,Critical
AXA-20201205-5895-VOICE,204,Operator,Victor,264.17,failed,Critical
AXA-20201206-5896-WiFi3,208,Operator,Kerry,181.75,failed,Critical
AXA-20201202-5900-HSE,222,Operator,Seun,260.3,failed,Critical
AXA-20201218-5903-MCON,201,Operator,Victor,209.4,failed,Critical
AXA-20201204-5904-ICS,207,Operator,Victor,308.45,failed,Critical
AXA-20201213-5905-WiFi6,223,Operator,Seun,246.33,failed,Critical
AXA-20201205-5908-WiFi10,202,Operator,Victor,255.15,failed,Critical
AXA-20201223-5910-VOICE,204,Operator,Victor,195.63,failed,Critical
AXA-20201213-5911-HSE,223,Operator,Seun,212.52,failed,Critical
AXA-20201227-5912-WLESS,204,Operator,Victor,215.08,failed,Critical
AXA-20201219-5914-MAC,210,Operator,Kerry,189.42,failed,Critical
AXA-20201207-5916-WLESS,203,Operator,Victor,215.23,failed,Critical
AXA-20201223-5920-EVOICE,206,Operator,Victor,332.03,failed,Critical
AXA-20201214-5922-VOICE,207,Operator,Victor,278.5,failed,Critical
AXA-20201215-5924-WiFi4,205,Operator,Victor,270.15,failed,Critical
AXA-20201222-5925-WLESS,221,Operator,Wale,333.78,failed,Critical
AXA-20201205-5936-WLESS,207,Operator,Victor,318.27,failed,Critical
AXA-20201217-5938-WiFi9,201,Operator,Victor,321.47,failed,Critical
AXA-20201203-5946-MAC,202,Operator,Victor,283.03,failed,Critical
AXA-20201224-5948-WiFi11,211,Operator,Kerry,285.57,failed,Critical
AXA-20201226-5953-MCON,207,Operator,Victor,213.58,failed,Critical
AXA-20201207-5954-C95,213,Operator,Kerry,344.45,failed,Critical
AXA-20201227-5955-MAC,203,Operator,Victor,265.62,failed,Critical
AXA-20201212-5956-WiFi5,201,Operator,Victor,331.23,failed,Critical
AXA-20201211-5957-HSE,203,Operator,Victor,333.32,failed,Critical
AXA-20201228-5959-HSE,222,Operator,Seun,216.5,failed,Critical
AXA-20201203-5961-C95,228,Operator,Seun,280.52,failed,Critical
AXA-20201219-5964-WiFi3,212,Operator,Kerry,245.47,failed,Critical
AXA-20201209-5971-CBS,214,Operator,Kerry,279.8,failed,Critical
AXA-20201203-5973-WiFi6,211,Operator,Kerry,276.07,failed,Critical
AXA-20201227-5975-WiFi7,216,Operator,Wale,307.57,failed,Critical
AXA-20201204-5980-WiFi10,211,Operator,Kerry,305.8,failed,Critical
AXA-20201218-5981-WLESS,217,Operator,Wale,307.05,failed,Critical
AXA-20201216-5982-CBS,204,Operator,Victor,252.2,failed,Critical
AXA-20201208-5987-WiFi3,214,Operator,Kerry,343.65,failed,Critical
AXA-20201205-5988-VOICE,226,Operator,Seun,210.2,failed,Critical
AXA-20201204-5990-ICS,218,Operator,Wale,211.77,failed,Critical
AXA-20201202-5991-WiFi4,207,Operator,Victor,318.38,failed,Critical
AXA-20201218-5992-C95,221,Operator,Wale,263.32,failed,Critical
AXA-20201221-5995-HSE,206,Operator,Victor,281.68,failed,Critical
AXA-20201224-5997-WiFi6,223,Operator,Seun,186.75,failed,Critical
AXA-20201207-5998-MAC,217,Operator,Wale,324.53,failed,Critical
AXA-20201227-5999-ICS,201,Operator,Victor,271.32,failed,Critical
AXA-20201203-6002-C95,210,Operator,Kerry,195.8,failed,Critical
AXA-20201209-6005-ICS,228,Operator,Seun,326.77,failed,Critical
AXA-20201206-6009-WLESS,221,Operator,Wale,315.73,failed,Critical
AXA-20201226-6010-WiFi9,208,Operator,Kerry,282.72,failed,Critical
AXA-20201201-6012-EVOICE,208,Operator,Kerry,315.3,failed,Critical
AXA-20201219-6013-WiFi8,220,Operator,Wale,244.23,failed,Critical
AXA-20201215-6014-WiFi4,221,Operator,Wale,212.4,failed,Critical
AXA-20201216-6016-WiFi6,228,Operator,Seun,327.58,failed,Critical
AXA-20201223-6017-CBS,204,Operator,Victor,189.28,failed,Critical
AXA-20201211-6018-WiFi4,207,Operator,Victor,338.55,failed,Critical
AXA-20201218-6020-WiFi3,218,Operator,Wale,339.38,failed,Critical
AXA-20201215-6022-HSE,209,Operator,Kerry,196.23,failed,Critical
AXA-20201218-6027-WiFi9,207,Operator,Victor,264.52,failed,Critical
AXA-20201207-6030-HSE,207,Operator,Victor,264.07,failed,Critical
AXA-20201221-6032-WiFi10,205,Operator,Victor,272.43,failed,Critical
AXA-20201222-6034-MAC,203,Operator,Victor,318.27,failed,Critical
AXA-20201218-6036-HSE,214,Operator,Kerry,321.5,failed,Critical
AXA-20201222-6038-HSE,203,Operator,Victor,212.15,failed,Critical
AXA-20201209-6040-WiFi9,214,Operator,Kerry,218.12,failed,Critical
AXA-20201223-6046-CBS,202,Operator,Victor,336.27,failed,Critical
AXA-20201217-6047-HSE,225,Operator,Seun,280.1,failed,Critical
AXA-20201203-6049-CBS,205,Operator,Victor,309.2,failed,Critical
AXA-20201219-6050-ICS,203,Operator,Victor,333.7,failed,Critical
AXA-20201221-6051-WiFi4,203,Operator,Victor,268.23,failed,Critical
AXA-20201214-6054-EVOICE,226,Operator,Seun,208.3,failed,Critical
AXA-20201214-6056-C100,214,Operator,Kerry,321.1,failed,Critical
AXA-20201216-6057-WiFi7,205,Operator,Victor,269.32,failed,Critical
AXA-20201209-6058-WLESS,228,Operator,Seun,194.52,failed,Critical
AXA-20201221-6059-WiFi8,205,Operator,Victor,321.55,failed,Critical
AXA-20201203-6061-C95,205,Operator,Victor,276.08,failed,Critical
AXA-20201227-6065-WLESS,218,Operator,Wale,340.68,failed,Critical
AXA-20201202-6066-WLESS,218,Operator,Wale,302.65,failed,Critical
AXA-20201212-6067-WiFi3,214,Operator,Kerry,242.7,failed,Critical
AXA-20201219-6068-VOICE,224,Operator,Seun,340.18,failed,Critical
AXA-20201218-6069-WiFi4,210,Operator,Kerry,310.47,failed,Critical
AXA-20201224-6075-WLESS,211,Operator,Kerry,331.65,failed,Critical
AXA-20201220-6077-WiFi8,204,Operator,Victor,186.42,failed,Critical
AXA-20201211-6078-MCON,210,Operator,Kerry,212.75,failed,Critical
AXA-20201223-6081-WiFi7,208,Operator,Kerry,265.25,failed,Critical
AXA-20201214-6083-WiFi5,218,Operator,Wale,222.08,failed,Critical
AXA-20201202-6087-MAC,205,Operator,Victor,339.22,failed,Critical
AXA-20201202-6088-WiFi10,216,Operator,Wale,196.43,failed,Critical
AXA-20201220-6093-WLESS,203,Operator,Victor,316.27,failed,Critical
AXA-20201217-6094-WiFi8,206,Operator,Victor,301.38,failed,Critical
AXA-20201223-6095-WiFi10,205,Operator,Victor,300.48,failed,Critical
AXA-20201205-6103-WiFi3,205,Operator,Victor,333.03,failed,Critical
AXA-20201224-6105-WiFi8,201,Operator,Victor,252.68,failed,Critical
AXA-20201204-6106-MAC,204,Operator,Victor,190.4,failed,Critical
